iter	Passed	Remaining
80887	37296	31867
80888	37297	31866
80889	37297	31865
80890	37297	31865
80891	37298	31864
80892	37298	31864
80893	37299	31863
80894	37299	31863
80895	37299	31862
80896	37299	31861
80897	37300	31861
80898	37300	31860
80899	37300	31859
80900	37300	31859
80901	37301	31858
80902	37301	31858
80903	37301	31857
80904	37301	31856
80905	37302	31856
80906	37302	31855
80907	37303	31855
80908	37303	31854
80909	37304	31854
80910	37304	31853
80911	37304	31853
80912	37305	31852
80913	37305	31852
80914	37305	31851
80915	37305	31850
80916	37306	31850
80917	37306	31849
80918	37306	31848
80919	37306	31848
80920	37307	31847
80921	37307	31847
80922	37308	31846
80923	37308	31846
80924	37308	31845
80925	37308	31844
80926	37309	31844
80927	37309	31843
80928	37309	31842
80929	37309	31842
80930	37310	31841
80931	37310	31841
80932	37311	31840
80933	37311	31840
80934	37311	31839
80935	37311	31838
80936	37312	31838
80937	37312	31837
80938	37312	31836
80939	37312	31836
80940	37313	31835
80941	37313	31835
80942	37313	31834
80943	37314	31833
80944	37314	31833
80945	37314	31832
80946	37315	31832
80947	37315	31831
80948	37315	31831
80949	37316	31830
80950	37316	31829
80951	37316	31829
80952	37316	31828
80953	37317	31827
80954	37317	31827
80955	37317	31826
80956	37318	31826
80957	37318	31825
80958	37318	31824
80959	37318	31824
80960	37319	31823
80961	37319	31823
80962	37319	31822
80963	37320	31821
80964	37320	31821
80965	37320	31820
80966	37321	31820
80967	37321	31819
80968	37321	31818
80969	37321	31818
80970	37322	31817
80971	37322	31817
80972	37322	31816
80973	37323	31815
80974	37323	31815
80975	37323	31814
80976	37323	31814
80977	37324	31813
80978	37324	31812
80979	37324	31812
80980	37325	31811
80981	37325	31811
80982	37325	31810
80983	37325	31809
80984	37326	31809
80985	37326	31808
80986	37326	31808
80987	37327	31807
80988	37327	31806
80989	37327	31806
80990	37327	31805
80991	37328	31805
80992	37328	31804
80993	37328	31803
80994	37329	31803
80995	37329	31802
80996	37329	31801
80997	37330	31801
80998	37330	31800
80999	37330	31800
81000	37330	31799
81001	37331	31798
81002	37331	31798
81003	37332	31797
81004	37332	31797
81005	37332	31797
81006	37333	31796
81007	37333	31795
81008	37333	31795
81009	37334	31794
81010	37334	31793
81011	37334	31793
81012	37334	31792
81013	37335	31792
81014	37335	31791
81015	37336	31791
81016	37336	31790
81017	37336	31789
81018	37336	31789
81019	37337	31788
81020	37337	31787
81021	37337	31787
81022	37337	31786
81023	37338	31786
81024	37338	31785
81025	37338	31784
81026	37339	31784
81027	37339	31783
81028	37339	31783
81029	37339	31782
81030	37340	31782
81031	37340	31781
81032	37340	31780
81033	37341	31780
81034	37341	31779
81035	37341	31778
81036	37342	31778
81037	37342	31777
81038	37342	31777
81039	37343	31776
81040	37343	31776
81041	37343	31775
81042	37343	31774
81043	37344	31774
81044	37344	31773
81045	37344	31772
81046	37344	31772
81047	37345	31771
81048	37345	31771
81049	37345	31770
81050	37346	31769
81051	37346	31769
81052	37347	31768
81053	37347	31768
81054	37347	31767
81055	37347	31767
81056	37348	31766
81057	37348	31765
81058	37348	31765
81059	37348	31764
81060	37349	31763
81061	37349	31763
81062	37349	31762
81063	37349	31762
81064	37350	31761
81065	37350	31760
81066	37350	31760
81067	37351	31759
81068	37351	31758
81069	37351	31758
81070	37351	31757
81071	37352	31757
81072	37352	31756
81073	37352	31755
81074	37352	31755
81075	37353	31754
81076	37353	31753
81077	37353	31753
81078	37354	31752
81079	37354	31752
81080	37354	31751
81081	37354	31750
81082	37355	31750
81083	37355	31749
81084	37356	31749
81085	37356	31748
81086	37356	31748
81087	37356	31747
81088	37357	31746
81089	37357	31746
81090	37357	31745
81091	37358	31745
81092	37358	31744
81093	37359	31744
81094	37359	31743
81095	37359	31743
81096	37360	31742
81097	37360	31741
81098	37360	31741
81099	37361	31740
81100	37361	31740
81101	37361	31739
81102	37362	31739
81103	37362	31738
81104	37362	31737
81105	37362	31737
81106	37363	31736
81107	37363	31735
81108	37363	31735
81109	37363	31734
81110	37364	31734
81111	37364	31733
81112	37364	31732
81113	37364	31732
81114	37365	31731
81115	37365	31731
81116	37366	31730
81117	37366	31730
81118	37366	31729
81119	37367	31728
81120	37367	31728
81121	37367	31727
81122	37367	31726
81123	37368	31726
81124	37368	31725
81125	37368	31725
81126	37368	31724
81127	37369	31723
81128	37369	31723
81129	37369	31722
81130	37370	31722
81131	37370	31721
81132	37370	31720
81133	37371	31720
81134	37371	31719
81135	37371	31719
81136	37371	31718
81137	37372	31717
81138	37372	31717
81139	37372	31716
81140	37372	31715
81141	37373	31715
81142	37373	31714
81143	37373	31714
81144	37374	31713
81145	37374	31712
81146	37374	31712
81147	37374	31711
81148	37375	31711
81149	37375	31710
81150	37375	31709
81151	37375	31709
81152	37376	31708
81153	37376	31707
81154	37376	31707
81155	37377	31706
81156	37377	31705
81157	37377	31705
81158	37378	31704
81159	37378	31704
81160	37378	31703
81161	37378	31703
81162	37379	31702
81163	37379	31701
81164	37379	31701
81165	37379	31700
81166	37380	31699
81167	37380	31699
81168	37380	31698
81169	37381	31698
81170	37381	31697
81171	37381	31696
81172	37381	31696
81173	37382	31695
81174	37382	31695
81175	37382	31694
81176	37383	31693
81177	37383	31693
81178	37383	31692
81179	37383	31691
81180	37384	31691
81181	37384	31690
81182	37384	31690
81183	37384	31689
81184	37385	31688
81185	37385	31688
81186	37386	31688
81187	37386	31687
81188	37386	31686
81189	37387	31686
81190	37387	31685
81191	37387	31685
81192	37388	31684
81193	37388	31683
81194	37388	31683
81195	37388	31682
81196	37389	31681
81197	37389	31681
81198	37389	31680
81199	37390	31680
81200	37390	31679
81201	37391	31679
81202	37391	31678
81203	37391	31678
81204	37392	31677
81205	37392	31677
81206	37392	31676
81207	37392	31675
81208	37393	31675
81209	37393	31674
81210	37393	31673
81211	37393	31673
81212	37394	31672
81213	37394	31672
81214	37394	31671
81215	37394	31670
81216	37395	31670
81217	37395	31669
81218	37395	31668
81219	37396	31668
81220	37396	31667
81221	37396	31667
81222	37396	31666
81223	37397	31665
81224	37397	31665
81225	37397	31664
81226	37397	31663
81227	37398	31663
81228	37398	31662
81229	37398	31662
81230	37399	31661
81231	37399	31660
81232	37399	31660
81233	37399	31659
81234	37400	31659
81235	37400	31658
81236	37400	31657
81237	37400	31657
81238	37401	31656
81239	37401	31655
81240	37401	31655
81241	37402	31654
81242	37402	31654
81243	37402	31653
81244	37402	31652
81245	37403	31652
81246	37403	31651
81247	37403	31650
81248	37403	31650
81249	37404	31649
81250	37404	31649
81251	37404	31648
81252	37405	31648
81253	37405	31647
81254	37405	31646
81255	37406	31646
81256	37406	31645
81257	37406	31644
81258	37406	31644
81259	37407	31643
81260	37407	31643
81261	37407	31642
81262	37408	31641
81263	37408	31641
81264	37408	31640
81265	37408	31640
81266	37409	31639
81267	37409	31639
81268	37409	31638
81269	37410	31637
81270	37410	31637
81271	37410	31636
81272	37411	31635
81273	37411	31635
81274	37411	31634
81275	37411	31634
81276	37412	31633
81277	37412	31632
81278	37412	31632
81279	37413	31631
81280	37413	31631
81281	37413	31630
81282	37413	31629
81283	37414	31629
81284	37414	31628
81285	37415	31628
81286	37415	31628
81287	37416	31627
81288	37416	31627
81289	37417	31626
81290	37417	31626
81291	37417	31625
81292	37417	31624
81293	37418	31624
81294	37418	31623
81295	37418	31622
81296	37418	31622
81297	37419	31621
81298	37419	31620
81299	37419	31620
81300	37419	31619
81301	37420	31619
81302	37420	31618
81303	37420	31617
81304	37421	31617
81305	37421	31616
81306	37421	31616
81307	37421	31615
81308	37422	31615
81309	37422	31614
81310	37423	31613
81311	37423	31613
81312	37423	31612
81313	37423	31612
81314	37424	31611
81315	37424	31610
81316	37424	31610
81317	37424	31609
81318	37425	31608
81319	37425	31608
81320	37425	31607
81321	37425	31606
81322	37426	31606
81323	37426	31605
81324	37426	31605
81325	37427	31604
81326	37427	31604
81327	37427	31603
81328	37428	31602
81329	37428	31602
81330	37428	31601
81331	37428	31600
81332	37429	31600
81333	37429	31599
81334	37429	31599
81335	37429	31598
81336	37430	31597
81337	37430	31597
81338	37430	31596
81339	37431	31596
81340	37431	31595
81341	37431	31594
81342	37431	31594
81343	37432	31593
81344	37432	31592
81345	37432	31592
81346	37432	31591
81347	37433	31590
81348	37433	31590
81349	37433	31589
81350	37434	31589
81351	37434	31588
81352	37434	31587
81353	37434	31587
81354	37435	31586
81355	37435	31586
81356	37435	31585
81357	37435	31584
81358	37436	31584
81359	37436	31583
81360	37436	31582
81361	37437	31582
81362	37437	31581
81363	37437	31581
81364	37437	31580
81365	37438	31579
81366	37438	31579
81367	37438	31578
81368	37439	31578
81369	37439	31577
81370	37439	31576
81371	37439	31576
81372	37440	31575
81373	37440	31575
81374	37441	31575
81375	37442	31574
81376	37442	31574
81377	37442	31573
81378	37443	31573
81379	37443	31572
81380	37443	31571
81381	37444	31571
81382	37444	31570
81383	37444	31569
81384	37444	31569
81385	37445	31568
81386	37445	31568
81387	37446	31567
81388	37446	31567
81389	37446	31566
81390	37446	31565
81391	37447	31565
81392	37447	31564
81393	37447	31564
81394	37448	31563
81395	37448	31563
81396	37449	31562
81397	37449	31562
81398	37449	31561
81399	37449	31560
81400	37450	31560
81401	37450	31559
81402	37450	31558
81403	37450	31558
81404	37451	31557
81405	37451	31557
81406	37451	31556
81407	37451	31555
81408	37452	31555
81409	37452	31554
81410	37452	31553
81411	37453	31553
81412	37453	31552
81413	37453	31552
81414	37454	31551
81415	37454	31551
81416	37454	31550
81417	37454	31549
81418	37455	31549
81419	37455	31548
81420	37455	31548
81421	37456	31547
81422	37456	31547
81423	37457	31546
81424	37457	31546
81425	37458	31545
81426	37458	31545
81427	37459	31545
81428	37459	31544
81429	37459	31543
81430	37459	31543
81431	37460	31542
81432	37460	31541
81433	37460	31541
81434	37460	31540
81435	37460	31539
81436	37461	31539
81437	37461	31538
81438	37462	31538
81439	37462	31537
81440	37462	31536
81441	37462	31536
81442	37463	31535
81443	37463	31535
81444	37463	31534
81445	37464	31533
81446	37464	31533
81447	37465	31533
81448	37465	31532
81449	37465	31532
81450	37466	31531
81451	37466	31530
81452	37466	31530
81453	37466	31529
81454	37467	31528
81455	37468	31529
81456	37469	31528
81457	37469	31528
81458	37469	31527
81459	37469	31526
81460	37470	31526
81461	37470	31525
81462	37470	31525
81463	37470	31524
81464	37471	31523
81465	37471	31523
81466	37472	31523
81467	37472	31522
81468	37473	31522
81469	37474	31522
81470	37474	31521
81471	37475	31521
81472	37475	31520
81473	37476	31520
81474	37476	31519
81475	37477	31519
81476	37477	31518
81477	37477	31518
81478	37477	31517
81479	37478	31517
81480	37478	31516
81481	37479	31516
81482	37479	31515
81483	37480	31515
81484	37480	31514
81485	37480	31514
81486	37481	31513
81487	37481	31513
81488	37481	31512
81489	37482	31512
81490	37482	31511
81491	37482	31510
81492	37483	31510
81493	37483	31509
81494	37483	31508
81495	37484	31508
81496	37484	31507
81497	37484	31507
81498	37485	31506
81499	37485	31506
81500	37485	31505
81501	37486	31505
81502	37486	31504
81503	37486	31503
81504	37487	31503
81505	37487	31502
81506	37487	31502
81507	37487	31501
81508	37488	31500
81509	37488	31500
81510	37489	31500
81511	37489	31499
81512	37489	31498
81513	37490	31498
81514	37490	31497
81515	37490	31496
81516	37490	31496
81517	37491	31495
81518	37491	31495
81519	37491	31494
81520	37492	31493
81521	37492	31493
81522	37492	31492
81523	37492	31492
81524	37493	31491
81525	37493	31490
81526	37493	31490
81527	37493	31489
81528	37494	31488
81529	37494	31488
81530	37494	31487
81531	37495	31487
81532	37495	31486
81533	37495	31485
81534	37495	31485
81535	37496	31484
81536	37496	31484
81537	37496	31483
81538	37496	31482
81539	37497	31482
81540	37497	31481
81541	37498	31481
81542	37498	31480
81543	37498	31480
81544	37499	31479
81545	37499	31479
81546	37499	31478
81547	37500	31477
81548	37500	31477
81549	37500	31476
81550	37500	31475
81551	37501	31475
81552	37501	31474
81553	37501	31474
81554	37502	31473
81555	37502	31472
81556	37502	31472
81557	37502	31471
81558	37503	31471
81559	37503	31470
81560	37503	31469
81561	37503	31469
81562	37504	31468
81563	37504	31468
81564	37505	31467
81565	37505	31467
81566	37505	31466
81567	37506	31466
81568	37506	31465
81569	37506	31464
81570	37507	31464
81571	37507	31463
81572	37507	31463
81573	37507	31462
81574	37508	31461
81575	37508	31461
81576	37508	31460
81577	37509	31459
81578	37509	31459
81579	37509	31458
81580	37509	31458
81581	37510	31457
81582	37510	31457
81583	37510	31456
81584	37511	31455
81585	37511	31455
81586	37511	31454
81587	37511	31453
81588	37512	31453
81589	37512	31452
81590	37512	31452
81591	37513	31451
81592	37513	31450
81593	37513	31450
81594	37513	31449
81595	37514	31449
81596	37514	31448
81597	37514	31447
81598	37515	31447
81599	37515	31446
81600	37515	31446
81601	37515	31445
81602	37516	31444
81603	37516	31444
81604	37516	31443
81605	37517	31443
81606	37517	31442
81607	37517	31441
81608	37517	31441
81609	37518	31440
81610	37518	31440
81611	37518	31439
81612	37519	31438
81613	37519	31438
81614	37519	31437
81615	37520	31437
81616	37520	31436
81617	37520	31435
81618	37520	31435
81619	37521	31434
81620	37521	31434
81621	37521	31433
81622	37522	31432
81623	37522	31432
81624	37522	31431
81625	37523	31431
81626	37523	31431
81627	37524	31430
81628	37524	31430
81629	37525	31429
81630	37525	31428
81631	37525	31428
81632	37525	31427
81633	37526	31427
81634	37526	31426
81635	37526	31425
81636	37527	31425
81637	37527	31424
81638	37528	31424
81639	37528	31424
81640	37529	31423
81641	37529	31423
81642	37530	31422
81643	37530	31422
81644	37530	31421
81645	37531	31421
81646	37531	31420
81647	37531	31419
81648	37531	31419
81649	37532	31418
81650	37532	31418
81651	37533	31417
81652	37533	31417
81653	37534	31416
81654	37534	31416
81655	37534	31415
81656	37534	31414
81657	37535	31414
81658	37535	31413
81659	37536	31413
81660	37536	31412
81661	37536	31412
81662	37537	31411
81663	37537	31411
81664	37537	31410
81665	37537	31409
81666	37538	31409
81667	37538	31408
81668	37538	31408
81669	37539	31407
81670	37539	31407
81671	37540	31406
81672	37540	31406
81673	37540	31405
81674	37540	31404
81675	37541	31404
81676	37541	31403
81677	37541	31403
81678	37542	31402
81679	37542	31402
81680	37543	31401
81681	37543	31400
81682	37543	31400
81683	37543	31399
81684	37544	31399
81685	37544	31398
81686	37544	31397
81687	37545	31397
81688	37545	31397
81689	37546	31396
81690	37546	31395
81691	37546	31395
81692	37547	31394
81693	37547	31394
81694	37547	31393
81695	37547	31392
81696	37548	31392
81697	37548	31392
81698	37549	31391
81699	37550	31391
81700	37550	31391
81701	37551	31390
81702	37551	31389
81703	37551	31389
81704	37551	31388
81705	37552	31388
81706	37552	31387
81707	37553	31387
81708	37553	31386
81709	37553	31385
81710	37553	31385
81711	37554	31384
81712	37554	31383
81713	37554	31383
81714	37555	31382
81715	37555	31382
81716	37556	31381
81717	37556	31381
81718	37557	31381
81719	37557	31380
81720	37558	31380
81721	37558	31379
81722	37558	31379
81723	37558	31378
81724	37559	31377
81725	37559	31377
81726	37559	31376
81727	37560	31376
81728	37560	31375
81729	37560	31374
81730	37560	31374
81731	37561	31373
81732	37561	31373
81733	37562	31372
81734	37562	31372
81735	37562	31371
81736	37562	31370
81737	37563	31370
81738	37563	31369
81739	37563	31369
81740	37564	31368
81741	37564	31368
81742	37565	31367
81743	37565	31366
81744	37565	31366
81745	37565	31365
81746	37566	31365
81747	37566	31364
81748	37566	31364
81749	37567	31363
81750	37568	31363
81751	37568	31362
81752	37569	31362
81753	37569	31361
81754	37569	31361
81755	37569	31360
81756	37570	31359
81757	37570	31359
81758	37570	31358
81759	37571	31358
81760	37571	31357
81761	37571	31357
81762	37572	31356
81763	37572	31355
81764	37572	31355
81765	37572	31354
81766	37573	31354
81767	37573	31353
81768	37573	31352
81769	37573	31352
81770	37574	31351
81771	37574	31351
81772	37574	31350
81773	37575	31349
81774	37575	31349
81775	37575	31348
81776	37575	31347
81777	37576	31347
81778	37576	31346
81779	37576	31346
81780	37577	31345
81781	37577	31345
81782	37577	31344
81783	37577	31343
81784	37578	31343
81785	37578	31342
81786	37578	31341
81787	37579	31341
81788	37579	31340
81789	37580	31340
81790	37580	31339
81791	37580	31339
81792	37581	31338
81793	37581	31338
81794	37581	31337
81795	37581	31336
81796	37582	31336
81797	37582	31335
81798	37583	31335
81799	37583	31334
81800	37583	31334
81801	37583	31333
81802	37584	31332
81803	37584	31332
81804	37584	31331
81805	37585	31331
81806	37585	31330
81807	37585	31330
81808	37586	31329
81809	37586	31328
81810	37586	31328
81811	37586	31327
81812	37587	31327
81813	37587	31326
81814	37588	31326
81815	37588	31325
81816	37588	31325
81817	37589	31324
81818	37589	31323
81819	37589	31323
81820	37590	31322
81821	37590	31322
81822	37590	31321
81823	37591	31321
81824	37591	31320
81825	37591	31319
81826	37592	31319
81827	37592	31318
81828	37592	31318
81829	37593	31317
81830	37593	31317
81831	37593	31316
81832	37594	31315
81833	37594	31315
81834	37594	31314
81835	37594	31314
81836	37595	31313
81837	37595	31313
81838	37596	31312
81839	37596	31312
81840	37596	31311
81841	37597	31310
81842	37597	31310
81843	37597	31309
81844	37598	31309
81845	37598	31308
81846	37598	31308
81847	37599	31307
81848	37599	31307
81849	37599	31306
81850	37600	31305
81851	37600	31305
81852	37600	31304
81853	37601	31304
81854	37601	31303
81855	37601	31303
81856	37602	31302
81857	37602	31301
81858	37603	31301
81859	37603	31300
81860	37603	31300
81861	37604	31299
81862	37604	31299
81863	37605	31299
81864	37605	31298
81865	37606	31298
81866	37606	31297
81867	37607	31297
81868	37608	31297
81869	37608	31296
81870	37608	31296
81871	37609	31295
81872	37610	31295
81873	37610	31295
81874	37611	31294
81875	37611	31294
81876	37611	31293
81877	37612	31293
81878	37612	31292
81879	37612	31291
81880	37613	31291
81881	37613	31290
81882	37613	31290
81883	37614	31289
81884	37614	31289
81885	37614	31288
81886	37615	31288
81887	37615	31287
81888	37615	31286
81889	37615	31286
81890	37616	31285
81891	37616	31285
81892	37616	31284
81893	37617	31283
81894	37617	31283
81895	37617	31282
81896	37618	31282
81897	37618	31281
81898	37619	31281
81899	37619	31280
81900	37620	31280
81901	37620	31280
81902	37621	31279
81903	37621	31278
81904	37621	31278
81905	37621	31277
81906	37622	31277
81907	37622	31276
81908	37622	31275
81909	37623	31275
81910	37623	31274
81911	37623	31274
81912	37623	31273
81913	37624	31272
81914	37624	31272
81915	37624	31271
81916	37624	31270
81917	37625	31270
81918	37625	31269
81919	37625	31269
81920	37626	31268
81921	37626	31267
81922	37626	31267
81923	37626	31266
81924	37627	31266
81925	37627	31265
81926	37627	31264
81927	37628	31264
81928	37628	31263
81929	37628	31263
81930	37629	31262
81931	37629	31262
81932	37629	31261
81933	37630	31260
81934	37630	31260
81935	37630	31259
81936	37630	31258
81937	37631	31258
81938	37631	31257
81939	37631	31257
81940	37631	31256
81941	37632	31255
81942	37632	31255
81943	37632	31254
81944	37632	31254
81945	37633	31253
81946	37633	31253
81947	37634	31252
81948	37635	31252
81949	37635	31251
81950	37635	31251
81951	37636	31250
81952	37636	31250
81953	37636	31249
81954	37636	31248
81955	37637	31248
81956	37637	31247
81957	37637	31247
81958	37637	31246
81959	37638	31245
81960	37638	31245
81961	37638	31244
81962	37638	31243
81963	37639	31243
81964	37639	31242
81965	37639	31242
81966	37640	31241
81967	37640	31240
81968	37640	31240
81969	37640	31239
81970	37641	31238
81971	37641	31238
81972	37641	31237
81973	37642	31237
81974	37642	31236
81975	37642	31236
81976	37643	31235
81977	37643	31234
81978	37643	31234
81979	37644	31233
81980	37644	31233
81981	37644	31232
81982	37644	31231
81983	37645	31231
81984	37645	31230
81985	37645	31230
81986	37646	31229
81987	37646	31229
81988	37646	31228
81989	37647	31228
81990	37647	31227
81991	37647	31226
81992	37648	31226
81993	37648	31225
81994	37648	31224
81995	37649	31224
81996	37649	31223
81997	37649	31223
81998	37649	31222
81999	37650	31222
82000	37650	31221
82001	37650	31220
82002	37650	31220
82003	37651	31219
82004	37651	31219
82005	37652	31218
82006	37652	31218
82007	37652	31217
82008	37652	31216
82009	37653	31216
82010	37653	31215
82011	37653	31214
82012	37653	31214
82013	37654	31213
82014	37655	31213
82015	37655	31213
82016	37656	31212
82017	37656	31212
82018	37656	31211
82019	37656	31210
82020	37657	31210
82021	37657	31209
82022	37657	31209
82023	37657	31208
82024	37658	31207
82025	37659	31207
82026	37659	31207
82027	37660	31207
82028	37660	31206
82029	37660	31205
82030	37661	31205
82031	37661	31204
82032	37662	31204
82033	37662	31203
82034	37662	31202
82035	37662	31202
82036	37663	31201
82037	37663	31201
82038	37663	31200
82039	37664	31200
82040	37664	31199
82041	37664	31198
82042	37664	31198
82043	37665	31197
82044	37665	31196
82045	37665	31196
82046	37666	31196
82047	37667	31195
82048	37667	31195
82049	37667	31194
82050	37668	31194
82051	37668	31193
82052	37668	31192
82053	37668	31192
82054	37669	31191
82055	37669	31190
82056	37669	31190
82057	37669	31189
82058	37670	31189
82059	37671	31188
82060	37671	31188
82061	37672	31188
82062	37672	31187
82063	37672	31187
82064	37673	31186
82065	37673	31185
82066	37673	31185
82067	37673	31184
82068	37674	31184
82069	37674	31183
82070	37675	31183
82071	37675	31183
82072	37676	31182
82073	37676	31182
82074	37677	31181
82075	37677	31180
82076	37677	31180
82077	37678	31179
82078	37678	31179
82079	37679	31179
82080	37679	31178
82081	37680	31178
82082	37680	31177
82083	37680	31176
82084	37681	31176
82085	37681	31175
82086	37681	31175
82087	37682	31174
82088	37682	31174
82089	37682	31173
82090	37682	31172
82091	37683	31172
82092	37684	31172
82093	37684	31171
82094	37684	31170
82095	37684	31170
82096	37685	31169
82097	37685	31169
82098	37686	31168
82099	37686	31168
82100	37686	31167
82101	37687	31167
82102	37687	31166
82103	37687	31165
82104	37688	31165
82105	37688	31164
82106	37688	31164
82107	37689	31163
82108	37689	31163
82109	37689	31162
82110	37690	31162
82111	37690	31161
82112	37691	31161
82113	37692	31161
82114	37692	31160
82115	37693	31160
82116	37693	31159
82117	37693	31159
82118	37693	31158
82119	37694	31157
82120	37694	31157
82121	37695	31157
82122	37695	31156
82123	37696	31156
82124	37696	31155
82125	37697	31155
82126	37697	31154
82127	37698	31154
82128	37698	31153
82129	37698	31153
82130	37698	31152
82131	37699	31152
82132	37699	31151
82133	37699	31150
82134	37700	31150
82135	37700	31149
82136	37700	31149
82137	37701	31148
82138	37702	31148
82139	37702	31148
82140	37703	31147
82141	37703	31147
82142	37703	31146
82143	37704	31146
82144	37704	31145
82145	37705	31145
82146	37705	31144
82147	37705	31143
82148	37705	31143
82149	37706	31142
82150	37706	31142
82151	37707	31141
82152	37707	31141
82153	37707	31140
82154	37707	31139
82155	37708	31139
82156	37708	31138
82157	37708	31138
82158	37709	31137
82159	37709	31136
82160	37709	31136
82161	37710	31135
82162	37710	31135
82163	37710	31134
82164	37710	31133
82165	37711	31133
82166	37711	31132
82167	37711	31132
82168	37712	31131
82169	37712	31131
82170	37712	31130
82171	37713	31129
82172	37713	31129
82173	37713	31128
82174	37714	31128
82175	37714	31127
82176	37714	31126
82177	37715	31126
82178	37715	31126
82179	37715	31125
82180	37716	31124
82181	37716	31124
82182	37716	31123
82183	37717	31123
82184	37717	31122
82185	37718	31122
82186	37718	31121
82187	37719	31121
82188	37719	31120
82189	37719	31120
82190	37720	31119
82191	37720	31119
82192	37720	31118
82193	37720	31117
82194	37721	31117
82195	37721	31116
82196	37721	31116
82197	37722	31115
82198	37722	31114
82199	37722	31114
82200	37723	31113
82201	37723	31113
82202	37723	31112
82203	37723	31111
82204	37724	31111
82205	37724	31110
82206	37724	31110
82207	37725	31109
82208	37725	31108
82209	37725	31108
82210	37726	31107
82211	37726	31107
82212	37726	31106
82213	37726	31106
82214	37727	31105
82215	37727	31104
82216	37728	31104
82217	37728	31103
82218	37728	31103
82219	37728	31102
82220	37729	31102
82221	37729	31101
82222	37729	31101
82223	37730	31100
82224	37730	31099
82225	37730	31099
82226	37731	31098
82227	37731	31098
82228	37731	31097
82229	37732	31097
82230	37732	31096
82231	37732	31095
82232	37733	31095
82233	37733	31094
82234	37733	31094
82235	37734	31093
82236	37734	31093
82237	37734	31092
82238	37735	31091
82239	37735	31091
82240	37735	31090
82241	37735	31089
82242	37736	31089
82243	37736	31088
82244	37736	31088
82245	37737	31087
82246	37737	31087
82247	37737	31086
82248	37737	31085
82249	37738	31085
82250	37738	31084
82251	37738	31084
82252	37739	31083
82253	37739	31082
82254	37739	31082
82255	37739	31081
82256	37740	31080
82257	37740	31080
82258	37740	31079
82259	37741	31079
82260	37741	31078
82261	37741	31078
82262	37741	31077
82263	37742	31076
82264	37742	31076
82265	37742	31075
82266	37743	31075
82267	37743	31074
82268	37743	31073
82269	37743	31073
82270	37744	31072
82271	37744	31071
82272	37744	31071
82273	37744	31070
82274	37745	31070
82275	37745	31069
82276	37745	31068
82277	37745	31068
82278	37746	31067
82279	37746	31066
82280	37746	31066
82281	37746	31065
82282	37747	31065
82283	37747	31064
82284	37747	31063
82285	37748	31063
82286	37748	31062
82287	37748	31062
82288	37748	31061
82289	37749	31060
82290	37749	31060
82291	37749	31059
82292	37750	31059
82293	37750	31058
82294	37750	31057
82295	37751	31057
82296	37751	31056
82297	37751	31056
82298	37751	31055
82299	37752	31054
82300	37752	31054
82301	37753	31054
82302	37753	31053
82303	37753	31052
82304	37753	31052
82305	37754	31051
82306	37754	31050
82307	37754	31050
82308	37755	31050
82309	37755	31049
82310	37756	31049
82311	37756	31048
82312	37756	31048
82313	37757	31047
82314	37757	31046
82315	37757	31046
82316	37757	31045
82317	37758	31045
82318	37759	31044
82319	37759	31044
82320	37759	31043
82321	37759	31042
82322	37760	31042
82323	37760	31041
82324	37761	31041
82325	37761	31040
82326	37761	31040
82327	37761	31039
82328	37762	31038
82329	37762	31038
82330	37762	31037
82331	37763	31037
82332	37763	31036
82333	37763	31035
82334	37763	31035
82335	37764	31034
82336	37764	31034
82337	37764	31033
82338	37765	31033
82339	37765	31032
82340	37765	31031
82341	37765	31031
82342	37766	31030
82343	37766	31029
82344	37767	31029
82345	37767	31028
82346	37767	31028
82347	37767	31027
82348	37768	31027
82349	37768	31026
82350	37768	31025
82351	37768	31025
82352	37769	31024
82353	37769	31024
82354	37770	31023
82355	37770	31023
82356	37770	31022
82357	37770	31021
82358	37771	31021
82359	37771	31020
82360	37771	31019
82361	37772	31019
82362	37772	31019
82363	37773	31018
82364	37773	31018
82365	37773	31017
82366	37774	31016
82367	37774	31016
82368	37774	31015
82369	37774	31015
82370	37775	31014
82371	37775	31014
82372	37776	31013
82373	37776	31013
82374	37777	31012
82375	37777	31012
82376	37778	31012
82377	37779	31011
82378	37779	31011
82379	37780	31011
82380	37780	31010
82381	37781	31010
82382	37781	31009
82383	37781	31008
82384	37781	31008
82385	37782	31007
82386	37782	31007
82387	37783	31007
82388	37784	31006
82389	37784	31006
82390	37785	31006
82391	37785	31005
82392	37786	31005
82393	37786	31004
82394	37787	31004
82395	37787	31003
82396	37787	31003
82397	37788	31002
82398	37788	31001
82399	37788	31001
82400	37789	31001
82401	37790	31000
82402	37790	31000
82403	37790	30999
82404	37790	30999
82405	37791	30998
82406	37792	30998
82407	37792	30997
82408	37792	30997
82409	37792	30996
82410	37793	30996
82411	37793	30995
82412	37794	30995
82413	37794	30994
82414	37794	30993
82415	37795	30993
82416	37795	30992
82417	37796	30992
82418	37796	30992
82419	37796	30991
82420	37797	30990
82421	37797	30990
82422	37797	30989
82423	37798	30989
82424	37798	30988
82425	37798	30987
82426	37799	30987
82427	37799	30987
82428	37800	30986
82429	37800	30986
82430	37801	30985
82431	37801	30985
82432	37801	30984
82433	37802	30984
82434	37803	30983
82435	37803	30983
82436	37803	30982
82437	37803	30982
82438	37804	30981
82439	37805	30981
82440	37805	30981
